,account_id,customer_id,account_type,opening_date,account_status,balance,credit_score
339,402-2155477-9353103,15807923,current,2024-07-02 6:30:00,closed,115301.31,716
340,407-8580022-5578715,15745844,saving,2024-07-10 18:50:00,inactive,129502.49,642
341,402-1572540-8678700,15786170,saving,2024-07-28 9:40:00,inactive,118342.26,659
342,171-1887627-9813158,15681081,current,2024-07-26 18:46:00,inactive,0.0,545
343,408-7712483-3825907,15684484,business,2024-07-20 8:46:00,active,0.0,543
344,402-3621298-2630741,15785869,saving,2024-07-27 18:23:00,inactive,0.0,718
345,404-8745561-3169903,15763859,current,2024-07-20 5:13:00,inactive,0.0,840
346,404-1508602-9433941,15658935,saving,2024-07-09 9:36:00,active,106937.05,630
347,171-9371949-6030721,15747358,saving,2024-07-23 12:03:00,inactive,170331.37,643
348,171-2705563-6985105,15735203,current,2024-07-30 6:56:00,inactive,114510.85,654
349,171-3537751-4007556,15576256,saving,2024-07-05 7:11:00,closed,0.0,582
350,408-5990312-3581165,15659420,current,2024-07-30 15:14:00,inactive,107594.11,659
351,403-6062596-1220349,15593365,business,2024-07-30 10:26:00,closed,81273.13,762
352,171-8220241-5105927,15777352,saving,2024-07-27 11:45:00,active,169399.6,568
353,408-9405529-3743511,15812007,current,2024-07-28 7:49:00,active,0.0,670
354,402-3595365-1666728,15625461,current,2024-07-04 6:05:00,closed,187841.99,613
355,407-3271219-3762757,15739438,current,2024-07-04 22:42:00,active,0.0,539
356,402-3660716-8589107,15611759,saving,2024-07-04 2:29:00,inactive,126776.3,850
357,171-3953233-6135505,15661629,business,2024-07-20 15:11:00,closed,126436.29,522
358,402-5525660-2118707,15633950,saving,2024-07-14 22:17:00,closed,101960.74,737
359,406-9941718-1734719,15592386,business,2024-07-13 21:16:00,active,0.0,520
360,171-1297873-2176339,15803716,saving,2024-07-17 8:43:00,closed,0.0,706
361,407-6401192-4057954,15696674,business,2024-07-19 23:17:00,inactive,150842.93,643
362,406-3397500-8084361,15706365,current,2024-07-07 16:50:00,inactive,102535.57,648
363,171-9620288-8918704,15745088,business,2024-07-09 2:29:00,inactive,99027.61,443
364,402-8089760-1132331,15676715,saving,2024-07-07 2:53:00,active,0.0,640
365,403-7042175-3905937,15613085,saving,2024-07-11 19:20:00,inactive,0.0,628
366,403-7042175-3905937,15633537,business,2024-07-03 8:50:00,closed,87271.41,540
367,407-4629176-4141949,15594720,business,2024-07-15 8:32:00,inactive,102742.91,460
368,171-7306449-0588335,15684042,business,2024-07-23 6:57:00,inactive,40105.51,636
369,407-1396965-6726703,15583303,business,2024-07-23 12:35:00,inactive,152265.43,593
370,407-0624641-6557144,15611579,current,2024-07-28 6:54:00,inactive,141947.67,801
371,405-8444009-8723509,15774696,current,2024-07-04 21:00:00,inactive,106307.91,640
372,406-5729580-2175565,15694506,saving,2024-07-05 22:33:00,closed,107884.81,611
373,404-2255967-5457950,15688074,business,2024-07-21 10:55:00,active,125013.72,802
374,408-5020509-5674715,15759537,business,2024-07-10 1:20:00,inactive,58469.37,717
375,407-7642883-3094732,15758449,business,2024-07-04 20:48:00,closed,0.0,769
376,404-7608918-0571517,15583456,current,2024-07-28 12:22:00,closed,117231.63,745
377,171-6589781-2209965,15667871,saving,2024-07-17 1:12:00,active,152390.26,572
378,405-9442254-2207515,15677371,current,2024-07-15 2:41:00,active,34013.63,629
379,405-3071731-6600369,15629677,current,2024-07-05 23:51:00,active,0.0,687
380,404-6026001-1717923,15713578,current,2024-07-09 13:36:00,active,0.0,483
381,404-4026534-0431517,15591509,saving,2024-07-07 22:52:00,closed,101583.11,690
382,406-4970885-3273941,15568240,saving,2024-07-03 20:15:00,inactive,77168.87,492
383,406-2942566-8263534,15622993,saving,2024-07-05 17:47:00,active,124695.72,709
384,406-7501816-7391539,15689294,current,2024-07-19 13:20:00,inactive,105934.96,705
385,408-3137526-3167563,15720910,business,2024-07-03 20:40:00,active,0.0,560
386,408-5211576-2061139,15721181,business,2024-07-21 10:39:00,inactive,0.0,611
387,406-9632792-8869139,15776433,current,2024-07-14 23:58:00,active,0.0,730
388,408-7971979-8745937,15748936,current,2024-07-16 19:16:00,inactive,0.0,709
389,405-5166820-2566738,15717225,saving,2024-07-05 8:54:00,active,161525.96,544
390,405-8932002-4271522,15685226,saving,2024-07-26 16:01:00,active,147199.07,712
391,404-1855398-2642751,15785611,current,2024-07-20 16:43:00,inactive,183102.29,752
392,408-0912805-7526753,15573456,current,2024-07-24 3:31:00,closed,127209.0,648
393,402-2403704-9667560,15684548,current,2024-07-19 3:58:00,closed,0.0,556
394,405-2569549-3466719,15620505,business,2024-07-02 17:11:00,closed,97378.54,594
395,405-2822825-3877133,15807432,current,2024-07-11 8:02:00,active,136925.09,645
396,171-5222377-4501935,15584766,current,2024-07-10 1:13:00,inactive,54503.55,557
397,171-2644368-7969167,15612187,saving,2024-07-22 17:10:00,closed,155726.85,547
398,171-2644368-7969167,15762218,current,2024-07-13 22:21:00,active,0.0,701
399,171-2644368-7969167,15646372,saving,2024-07-02 7:02:00,inactive,135842.41,616
400,171-2644368-7969167,15690452,saving,2024-07-02 2:35:00,inactive,63349.75,605
401,171-2644368-7969167,15747795,current,2024-07-14 3:32:00,closed,129499.42,593
402,171-2644368-7969167,15781589,business,2024-07-13 0:32:00,inactive,0.0,751
403,171-1758807-7455529,15732674,current,2024-07-29 11:19:00,active,70438.01,443
404,404-5848202-7366725,15642291,current,2024-07-16 18:09:00,active,0.0,685
405,408-8224264-0017161,15692761,saving,2024-07-17 20:57:00,closed,0.0,718
406,408-6529937-6381928,15578045,saving,2024-07-27 17:14:00,inactive,141434.04,538
407,407-2028379-9672355,15745354,saving,2024-07-04 20:13:00,closed,0.0,611
408,402-9221687-4573915,15701376,business,2024-07-16 10:17:00,active,152958.29,668
409,405-2668017-2013957,15691625,saving,2024-07-29 8:28:00,active,138306.34,537
410,408-3337319-8990747,15566594,business,2024-07-12 9:52:00,active,0.0,709
411,407-1256885-2004349,15760431,business,2024-07-03 7:09:00,inactive,0.0,850
412,404-3723311-1030756,15686302,saving,2024-07-10 17:06:00,closed,124328.84,745
413,171-5542306-9306709,15801559,saving,2024-07-12 20:10:00,closed,181461.48,693
414,406-3702147-1800341,15810432,business,2024-07-17 10:08:00,active,0.0,795
415,404-5867260-9073129,15809616,saving,2024-07-23 8:25:00,active,0.0,626
416,404-0532727-2082745,15720559,saving,2024-07-10 3:59:00,closed,110368.03,487
417,403-8966287-7773106,15695632,saving,2024-07-25 15:46:00,closed,89588.35,556
418,408-1512444-4965152,15659843,current,2024-07-30 12:24:00,inactive,0.0,643
419,171-9451879-3651542,15615624,business,2024-07-29 15:02:00,active,0.0,605
420,408-8501185-0578768,15810418,business,2024-07-14 11:05:00,active,115924.89,756
421,402-0251823-0845133,15716186,current,2024-07-20 13:28:00,inactive,0.0,586
422,408-5190897-8781155,15674551,business,2024-07-28 16:28:00,active,111756.5,535
423,403-3109934-4911514,15622834,current,2024-07-23 0:13:00,active,0.0,678
424,407-0718034-7893108,15566111,saving,2024-07-05 11:19:00,inactive,0.0,596
425,404-0752237-5721965,15784597,saving,2024-07-20 13:04:00,closed,162923.85,648
426,403-6818986-3510737,15652883,saving,2024-07-12 6:15:00,inactive,124576.65,492
427,403-4673019-6572340,15806964,business,2024-07-29 18:54:00,active,80793.58,702
428,171-4549643-0067500,15576313,current,2024-07-30 15:50:00,closed,71340.09,486
429,404-3622512-3887551,15806467,saving,2024-07-05 22:10:00,active,99282.63,568
430,406-6906315-9570765,15597602,saving,2024-07-23 22:58:00,inactive,137946.39,619
431,407-3562449-1962729,15743040,saving,2024-07-17 21:12:00,inactive,127892.57,724
432,408-2593644-6317933,15705521,current,2024-07-26 7:08:00,inactive,101084.36,548
433,407-7607527-1189964,15595039,current,2024-07-22 21:18:00,inactive,114754.08,545
434,405-7398388-2654744,15799384,business,2024-07-05 5:50:00,inactive,0.0,683
435,405-5066690-4132337,15581197,business,2024-07-09 1:51:00,inactive,99286.98,762
436,408-6466311-6949931,15693737,business,2024-07-07 8:26:00,active,79871.02,627
437,171-4643830-2345965,15624623,business,2024-07-23 14:50:00,inactive,104088.59,516
438,404-1051549-5381167,15783501,current,2024-07-09 2:52:00,inactive,168190.33,800
439,406-7625210-8793109,15690134,saving,2024-07-16 19:34:00,inactive,85679.25,464
440,406-8665288-2025908,15782735,saving,2024-07-07 0:15:00,active,0.0,626
441,408-6732772-4525113,15611088,business,2024-07-13 5:26:00,closed,0.0,790
442,171-7068385-2777168,15672145,current,2024-07-18 17:08:00,active,121551.58,534
443,405-9930530-1209919,15732628,saving,2024-07-16 10:44:00,active,122220.19,745
444,407-0288006-5535531,15787470,current,2024-07-25 21:02:00,active,116528.15,553
445,403-6363820-3080315,15803406,saving,2024-07-08 5:08:00,active,77780.29,748
446,408-7937211-8974712,15730460,saving,2024-07-01 11:47:00,active,0.0,722
447,407-4283259-6933941,15644572,business,2024-07-24 10:04:00,inactive,125832.2,501
448,407-3630361-4581152,15694860,business,2024-07-03 13:10:00,inactive,68065.8,675
449,408-6348199-2089932,15658169,saving,2024-07-04 19:07:00,inactive,127299.34,778
450,408-5824761-8505932,15794396,saving,2024-07-30 12:03:00,active,174937.64,494
451,406-0673842-3693910,15785798,saving,2024-07-01 3:07:00,active,0.0,850
452,405-0722232-7258752,15710825,current,2024-07-24 18:28:00,inactive,110071.1,592
453,408-0224364-7467540,15668444,saving,2024-07-10 7:37:00,inactive,139432.37,590
454,408-2445040-0957913,15726631,current,2024-07-10 21:35:00,inactive,127357.76,758
455,406-8412164-3153129,15733797,saving,2024-07-16 13:54:00,inactive,0.0,506
456,407-5524319-6977912,15747960,saving,2024-07-10 8:32:00,closed,0.0,733
457,407-7757868-6086759,15634632,business,2024-07-18 1:15:00,active,0.0,711
458,171-5065107-7793119,15707362,business,2024-07-05 17:11:00,closed,95556.31,514
459,403-0216195-8439543,15662976,saving,2024-07-15 16:48:00,active,0.0,637
460,402-9874837-4557125,15732778,saving,2024-07-26 9:25:00,closed,111681.98,468
461,408-8892348-9765950,15718443,saving,2024-07-29 3:41:00,closed,0.0,539
462,408-6417023-0253911,15670039,business,2024-07-05 16:08:00,active,108738.71,509
463,407-4004149-2857161,15773792,business,2024-07-04 22:11:00,active,133950.37,662
464,404-6408992-6781106,15613786,business,2024-07-08 16:35:00,active,0.0,818
465,407-9345273-2408359,15726032,saving,2024-07-03 3:58:00,inactive,89968.69,608
466,408-0266080-9401113,15663252,business,2024-07-26 21:54:00,active,0.0,850
467,404-6096382-3389133,15593782,saving,2024-07-20 3:56:00,closed,130878.75,816
468,405-9737320-3923530,15633283,business,2024-07-04 4:33:00,active,0.0,536
469,402-7908398-5262750,15749167,current,2024-07-14 10:04:00,inactive,0.0,753
470,407-6861831-9368312,15759298,saving,2024-07-15 7:52:00,inactive,134169.62,631
471,406-4290163-4557960,15683625,current,2024-07-01 2:13:00,active,149762.08,703
472,405-9000587-4386763,15635367,current,2024-07-07 4:55:00,active,93844.69,774
473,405-9000587-4386763,15681705,business,2024-07-11 17:35:00,inactive,0.0,785
474,404-7760595-7490722,15603156,saving,2024-07-04 18:01:00,inactive,0.0,571
475,403-8206114-6438765,15591986,business,2024-07-11 9:55:00,closed,141078.37,621
476,404-6734371-2217151,15798888,saving,2024-07-03 20:03:00,active,117992.59,605
477,403-9844758-9663515,15809722,current,2024-07-09 9:04:00,closed,100812.33,611
478,402-1037282-5400318,15677538,current,2024-07-10 20:01:00,active,0.0,569
479,408-6497115-2636366,15797736,business,2024-07-03 23:05:00,closed,80262.6,658
480,408-2311178-4563550,15695585,business,2024-07-21 9:59:00,inactive,156478.62,788
481,171-7904830-1900363,15744398,saving,2024-07-14 3:57:00,closed,0.0,525
482,406-9476969-2801163,15750658,business,2024-07-01 6:47:00,closed,0.0,798
483,403-2867551-8904322,15578186,current,2024-07-07 22:18:00,active,115217.99,486
484,407-0133690-8157926,15676519,saving,2024-07-15 22:30:00,inactive,0.0,615
485,402-2892726-4411563,15637954,current,2024-07-24 21:04:00,active,155470.55,730
486,402-9688522-2179563,15758639,saving,2024-07-27 12:50:00,inactive,0.0,641
487,404-7977517-7125147,15613772,business,2024-07-20 16:55:00,closed,135096.77,542
488,403-4009455-2766717,15731744,saving,2024-07-30 17:13:00,closed,0.0,692
489,408-8960391-6097167,15807709,current,2024-07-28 13:42:00,active,180075.22,714
490,406-9811989-3946709,15714689,saving,2024-07-11 7:33:00,active,97541.24,591
491,406-0361691-7797129,15699005,business,2024-07-28 18:18:00,closed,156067.05,710
492,408-9628391-5712365,15624170,saving,2024-07-02 15:13:00,active,81550.94,639
493,408-1587720-2667552,15725679,current,2024-07-01 19:03:00,active,0.0,531
494,171-5980259-5726757,15585865,business,2024-07-25 1:41:00,inactive,170061.92,673
495,405-2266530-9531500,15804256,current,2024-07-10 22:55:00,inactive,92310.54,765
496,408-3468189-1632369,15662403,current,2024-07-19 4:23:00,inactive,169089.38,622
497,402-8199412-5613164,15733616,business,2024-07-14 23:27:00,closed,80613.93,806
498,406-8049367-7383569,15591995,current,2024-07-04 20:49:00,inactive,121581.56,757
499,404-4084311-5014713,15677020,business,2024-07-04 13:43:00,closed,0.0,570
500,405-4491602-9761902,15727688,saving,2024-07-27 5:05:00,closed,0.0,555
501,404-3973098-9107502,15715941,saving,2024-07-20 21:28:00,closed,0.0,692
502,404-8364446-3952321,15714485,current,2024-07-17 16:19:00,inactive,85891.55,774
503,408-4378624-3886712,15730059,current,2024-07-16 16:04:00,active,77637.35,638
504,408-2058872-0942730,15715527,business,2024-07-11 11:32:00,active,0.0,543
505,408-2058872-0942730,15576623,saving,2024-07-06 11:26:00,active,0.0,584
506,404-5141245-7726736,15805565,business,2024-07-03 10:41:00,inactive,116927.89,691
507,405-5489495-6651552,15677307,saving,2024-07-25 15:57:00,active,137326.65,684
508,171-6816175-3049154,15773890,business,2024-07-04 3:04:00,active,0.0,733
509,408-7342331-1733136,15598883,business,2024-07-29 9:16:00,closed,0.0,599
510,402-1721558-6618710,15568506,saving,2024-07-06 15:45:00,closed,67238.98,524
511,406-2138801-8731538,15761043,saving,2024-07-16 2:29:00,closed,86569.76,632
512,407-1271803-1705135,15782236,current,2024-07-07 13:16:00,inactive,0.0,735
513,408-0666162-2209142,15593601,current,2024-07-22 8:15:00,closed,133598.4,734
514,404-8344681-3468344,15682048,business,2024-07-04 13:48:00,active,136188.78,605
515,405-5365766-8023559,15746902,current,2024-07-19 8:13:00,closed,0.0,793
516,405-2729845-2846741,15752081,business,2024-07-10 5:46:00,closed,0.0,468
517,407-7312276-7007540,15781307,business,2024-07-10 22:27:00,closed,120092.52,779
518,407-6910434-1793162,15775912,current,2024-07-22 0:17:00,inactive,101238.24,698
519,407-7361111-8973957,15745417,current,2024-07-19 7:03:00,active,89685.92,707
520,406-2349830-7633129,15671256,current,2024-07-23 16:15:00,inactive,211774.31,850
521,404-0553710-6997951,15653547,saving,2024-07-21 20:06:00,active,131317.48,850
522,404-5682813-1706729,15595766,saving,2024-07-04 3:08:00,inactive,93722.73,527
523,171-0355946-6502712,15742358,business,2024-07-28 18:24:00,closed,101160.99,696
524,405-5141255-1451535,15763274,current,2024-07-18 12:52:00,inactive,120320.54,661
525,402-4712282-7084353,15786063,current,2024-07-24 15:45:00,active,0.0,776
526,408-4929717-0247504,15600258,current,2024-07-21 13:34:00,active,0.0,701
527,408-4929717-0247504,15573318,business,2024-07-14 17:31:00,inactive,0.0,610
528,407-0903946-2097158,15653849,business,2024-07-15 13:31:00,closed,152827.99,572
529,403-3362230-0094739,15694272,current,2024-07-18 12:19:00,inactive,64097.75,673
530,404-2227887-7441969,15736112,saving,2024-07-14 7:52:00,inactive,119035.35,519
531,407-8016372-7101131,15749851,saving,2024-07-20 5:44:00,closed,135219.57,702
532,407-2520173-9985116,15663478,current,2024-07-29 9:42:00,inactive,93694.42,729
533,407-3257788-4892350,15592300,current,2024-07-19 21:32:00,active,59408.63,543
534,408-7201398-0382766,15567832,business,2024-07-27 7:25:00,closed,114354.95,550
535,407-1181422-6183500,15776780,business,2024-07-22 0:58:00,inactive,0.0,608
536,408-6235816-9261123,15592846,saving,2024-07-20 21:16:00,inactive,128173.9,639
537,408-5823964-2421167,15739803,business,2024-07-07 12:22:00,closed,0.0,686
538,408-2752424-0976355,15794142,saving,2024-07-30 11:53:00,active,114931.35,564
539,408-1221783-1443515,15762729,business,2024-07-16 17:46:00,closed,111071.36,745
540,404-3977029-4836363,15667896,current,2024-07-09 6:53:00,inactive,151226.18,833
541,406-6993846-8855562,15626578,saving,2024-07-14 2:28:00,closed,0.0,622
542,405-5018129-4536368,15776223,saving,2024-07-26 22:49:00,closed,64740.12,597
543,406-3787864-1268330,15705953,business,2024-07-12 12:04:00,closed,169312.13,721
544,171-8504713-0689107,15802593,saving,2024-07-07 0:22:00,inactive,0.0,504
545,402-9564773-1029157,15615457,saving,2024-07-28 8:08:00,inactive,112652.08,842
546,405-4930362-9342759,15708916,current,2024-07-16 15:40:00,closed,0.0,587
547,402-4976284-7401969,15720187,current,2024-07-21 22:04:00,active,143964.36,479
548,404-7724638-9574745,15595440,business,2024-07-04 7:10:00,inactive,122451.46,508
549,408-9182064-6638723,15600651,business,2024-07-23 1:19:00,active,0.0,749
550,171-9163388-0505130,15750141,business,2024-07-18 4:03:00,inactive,65253.07,721
551,171-4737030-9245958,15657284,current,2024-07-07 22:03:00,active,106901.94,674
552,402-3889665-2309117,15763063,business,2024-07-04 4:48:00,inactive,128509.63,685
553,404-0489249-5004350,15709324,current,2024-07-27 18:48:00,active,0.0,417
554,402-5795462-7785129,15711309,current,2024-07-28 6:28:00,closed,129834.67,574
555,402-1771710-8988341,15775318,business,2024-07-18 6:24:00,closed,154962.99,590
556,407-8782240-5186712,15705515,current,2024-07-11 22:34:00,inactive,138241.9,587
