,transaction_id,customer_id,fraud_id,fraud_flag,froud_type,detection_method,detection_date
401,399,15747795,4995,normal,Suspicious Login,Rule-Based,4/30/2022
402,399,15781589,4995,normal,Rapid Withdrawals,ML,4/30/2022
403,399,15732674,4995,fraud,Phishing Attack,Rule-Based,4/30/2022
404,399,15642291,4995,normal,Unusual Time,ML,4/30/2022
405,399,15692761,4995,normal,Duplicate Transaction,ML,4/30/2022
406,399,15578045,4995,normal,Unusual Location,Rule-Based,4/30/2022
407,399,15745354,4995,normal,Suspicious Login,Rule-Based,4/30/2022
408,399,15701376,4995,normal,Unusual Location,ML,4/30/2022
409,399,15691625,4995,normal,Rapid Withdrawals,Rule-Based,4/30/2022
410,399,15566594,4995,normal,New Device Activity,Rule-Based,4/30/2022
411,399,15760431,4995,normal,New Device Activity,Rule-Based,4/30/2022
412,399,15686302,4995,fraud,Duplicate Transaction,ML,4/30/2022
413,399,15801559,4995,normal,Phishing Attack,Rule-Based,4/30/2022
414,399,15810432,4995,normal,High Amount Transaction,Rule-Based,4/30/2022
415,399,15809616,4995,normal,Suspicious Login,Rule-Based,4/30/2022
416,399,15720559,4995,fraud,Multiple Transactions In Short Time,ML,4/30/2022
417,399,15695632,4995,normal,New Device Activity,ML,4/30/2022
418,399,15659843,4995,normal,Unusual Time,ML,4/30/2022
419,399,15615624,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
420,399,15810418,4995,normal,Rapid Withdrawals,ML,4/30/2022
421,399,15716186,4995,normal,Smurfing,Rule-Based,4/30/2022
422,399,15674551,4995,fraud,Unusual Location,Rule-Based,4/30/2022
423,399,15622834,4995,normal,Identity Theft,ML,4/30/2022
424,399,15566111,4995,fraud,Identity Theft,ML,4/30/2022
425,399,15784597,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
426,399,15652883,4995,normal,Multiple Transactions In Short Time,ML,4/30/2022
427,399,15806964,4995,normal,Multiple Transactions In Short Time,ML,4/30/2022
428,399,15576313,4995,fraud,Smurfing,Rule-Based,4/30/2022
429,399,15806467,4995,normal,Velocity Fraud,ML,4/30/2022
430,399,15597602,4995,normal,Money Laundering,ML,4/30/2022
431,399,15743040,4995,fraud,Unusual Time,Rule-Based,4/30/2022
432,399,15705521,4995,fraud,Rapid Withdrawals,ML,4/30/2022
433,399,15595039,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
434,399,15799384,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
435,399,15581197,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
436,399,15693737,4995,fraud,Suspicious Login,Rule-Based,4/30/2022
437,399,15624623,4995,normal,Unusual Time,Rule-Based,4/30/2022
438,399,15783501,4995,fraud,Unusual Location,ML,4/30/2022
439,399,15690134,4995,normal,Money Laundering,Rule-Based,4/30/2022
440,399,15782735,4995,normal,Unusual Location,Rule-Based,4/30/2022
441,399,15611088,4995,normal,Money Laundering,ML,4/30/2022
442,399,15672145,4995,normal,Multiple Transactions In Short Time,ML,4/30/2022
443,399,15732628,4995,fraud,Velocity Fraud,ML,4/30/2022
444,399,15787470,4995,fraud,Duplicate Transaction,ML,4/30/2022
445,399,15803406,4995,fraud,Identity Theft,Rule-Based,4/30/2022
446,399,15730460,4995,fraud,Card Not Present,Rule-Based,4/30/2022
447,399,15644572,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
448,399,15694860,4995,normal,Rapid Withdrawals,Rule-Based,4/30/2022
449,399,15658169,4995,normal,Duplicate Transaction,Rule-Based,4/30/2022
450,399,15794396,4995,fraud,Unusual Location,ML,4/30/2022
451,399,15785798,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/30/2022
452,399,15710825,4995,normal,Phishing Attack,ML,4/30/2022
453,399,15668444,4995,fraud,Smurfing,Rule-Based,4/30/2022
454,399,15726631,4995,normal,Phishing Attack,ML,4/30/2022
455,399,15733797,4995,fraud,New Device Activity,Rule-Based,4/30/2022
456,399,15747960,4995,normal,Account Takeover,ML,4/30/2022
457,399,15634632,4995,normal,Identity Theft,Rule-Based,4/30/2022
458,399,15707362,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
459,399,15662976,4995,fraud,Rapid Withdrawals,Rule-Based,4/30/2022
460,399,15732778,4995,fraud,Unusual Location,ML,4/30/2022
461,399,15718443,4995,fraud,Duplicate Transaction,ML,4/30/2022
462,399,15670039,4995,fraud,Account Takeover,ML,4/30/2022
463,399,15773792,4995,normal,New Device Activity,ML,4/30/2022
464,399,15613786,4995,normal,Card Not Present,Rule-Based,4/30/2022
465,399,15726032,4995,normal,Identity Theft,ML,4/30/2022
466,399,15663252,4995,normal,Account Takeover,Rule-Based,4/30/2022
467,399,15593782,4995,fraud,Unusual Location,ML,4/30/2022
468,399,15633283,4995,normal,Rapid Withdrawals,ML,4/30/2022
469,399,15749167,4995,normal,Unusual Time,Rule-Based,4/30/2022
470,399,15759298,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
471,399,15683625,4995,fraud,Suspicious Login,ML,4/30/2022
472,399,15635367,4995,normal,Account Takeover,ML,4/30/2022
473,399,15681705,4995,normal,New Device Activity,Rule-Based,4/30/2022
474,399,15603156,4995,fraud,Card Not Present,Rule-Based,4/30/2022
475,399,15591986,4995,fraud,Suspicious Login,Rule-Based,4/30/2022
476,399,15798888,4995,fraud,Rapid Withdrawals,ML,4/30/2022
477,399,15809722,4995,normal,Card Not Present,Rule-Based,4/30/2022
478,399,15677538,4995,fraud,Unusual Location,ML,4/30/2022
479,399,15797736,4995,fraud,New Device Activity,Rule-Based,4/30/2022
480,399,15695585,4995,fraud,Money Laundering,Rule-Based,4/30/2022
481,399,15744398,4995,fraud,Account Takeover,Rule-Based,4/30/2022
482,399,15750658,4995,fraud,Rapid Withdrawals,ML,4/30/2022
483,399,15578186,4995,fraud,Money Laundering,ML,4/30/2022
484,399,15676519,4995,normal,New Device Activity,ML,4/30/2022
485,399,15637954,4995,fraud,Multiple Transactions In Short Time,ML,4/30/2022
486,399,15758639,4995,fraud,Card Not Present,ML,4/30/2022
487,399,15613772,4995,normal,New Device Activity,ML,4/30/2022
488,399,15731744,4995,normal,Phishing Attack,ML,4/30/2022
489,399,15807709,4995,normal,Money Laundering,Rule-Based,4/30/2022
490,399,15714689,4995,fraud,Phishing Attack,Rule-Based,4/30/2022
491,399,15699005,4995,normal,Unusual Time,ML,4/30/2022
492,399,15624170,4995,fraud,Account Takeover,Rule-Based,4/30/2022
493,399,15725679,4995,fraud,New Device Activity,Rule-Based,4/30/2022
494,399,15585865,4995,fraud,Identity Theft,Rule-Based,4/30/2022
495,399,15804256,4995,fraud,Smurfing,ML,4/30/2022
496,399,15662403,4995,normal,Phishing Attack,ML,4/30/2022
497,399,15733616,4995,fraud,Duplicate Transaction,Rule-Based,4/30/2022
498,399,15591995,4995,normal,Velocity Fraud,ML,4/30/2022
499,399,15677020,4995,fraud,Smurfing,ML,4/30/2022
500,399,15727688,4995,normal,Money Laundering,Rule-Based,4/30/2022
501,399,15715941,4995,fraud,Suspicious Login,Rule-Based,4/30/2022
502,399,15714485,4995,normal,New Device Activity,Rule-Based,4/30/2022
503,399,15730059,4995,fraud,Account Takeover,ML,4/30/2022
504,399,15715527,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/30/2022
505,399,15576623,4995,fraud,Suspicious Login,ML,4/30/2022
506,399,15805565,4995,normal,Money Laundering,Rule-Based,4/30/2022
507,399,15677307,4995,normal,Unusual Time,ML,4/30/2022
508,399,15773890,4995,fraud,Phishing Attack,ML,4/30/2022
509,399,15598883,4995,fraud,Duplicate Transaction,Rule-Based,4/30/2022
510,399,15568506,4995,normal,Account Takeover,ML,4/30/2022
511,399,15761043,4995,fraud,Rapid Withdrawals,ML,4/30/2022
512,399,15782236,4995,fraud,Account Takeover,Rule-Based,4/30/2022
513,399,15593601,4995,normal,Money Laundering,ML,4/30/2022
514,399,15682048,4995,fraud,Unusual Location,Rule-Based,4/30/2022
515,399,15746902,4995,fraud,Account Takeover,ML,4/30/2022
516,399,15752081,4995,fraud,Duplicate Transaction,ML,4/30/2022
517,399,15781307,4995,normal,Card Not Present,Rule-Based,4/30/2022
518,399,15775912,4995,normal,High Amount Transaction,Rule-Based,4/30/2022
519,399,15745417,4995,normal,Unusual Time,Rule-Based,4/30/2022
520,399,15671256,4995,normal,Multiple Transactions In Short Time,ML,4/30/2022
521,399,15653547,4995,normal,Rapid Withdrawals,ML,4/30/2022
522,399,15595766,4995,normal,Card Not Present,ML,4/30/2022
523,399,15742358,4995,fraud,Account Takeover,ML,4/30/2022
524,399,15763274,4995,normal,Money Laundering,Rule-Based,4/30/2022
525,399,15786063,4995,normal,Account Takeover,ML,4/30/2022
526,399,15600258,4995,fraud,Unusual Time,Rule-Based,4/30/2022
527,399,15573318,4995,fraud,High Amount Transaction,ML,4/30/2022
528,399,15653849,4995,fraud,New Device Activity,ML,4/30/2022
529,399,15694272,4995,normal,Card Not Present,Rule-Based,4/30/2022
530,399,15736112,4995,normal,Phishing Attack,Rule-Based,4/30/2022
531,399,15749851,4995,fraud,Suspicious Login,ML,4/30/2022
532,399,15663478,4995,normal,Duplicate Transaction,Rule-Based,4/30/2022
533,399,15592300,4995,fraud,Duplicate Transaction,ML,4/30/2022
534,399,15567832,4995,normal,Suspicious Login,ML,4/30/2022
535,399,15776780,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
536,399,15592846,4995,fraud,Multiple Transactions In Short Time,ML,4/30/2022
537,399,15739803,4995,normal,Card Not Present,Rule-Based,4/30/2022
538,399,15794142,4995,normal,Unusual Time,ML,4/30/2022
539,399,15762729,4995,normal,Suspicious Login,Rule-Based,4/30/2022
540,399,15667896,4995,normal,Money Laundering,Rule-Based,4/30/2022
541,399,15626578,4995,fraud,Unusual Time,Rule-Based,4/30/2022
542,399,15776223,4995,fraud,Card Not Present,Rule-Based,4/30/2022
543,399,15705953,4995,fraud,Multiple Transactions In Short Time,ML,4/30/2022
544,399,15802593,4995,fraud,Unusual Time,ML,4/30/2022
545,399,15615457,4995,fraud,Smurfing,Rule-Based,4/30/2022
546,399,15708916,4995,normal,Smurfing,ML,4/30/2022
547,399,15720187,4995,fraud,Card Not Present,ML,4/30/2022
548,399,15595440,4995,normal,New Device Activity,ML,4/30/2022
549,399,15600651,4995,normal,Rapid Withdrawals,ML,4/30/2022
550,399,15750141,4995,normal,Identity Theft,Rule-Based,4/30/2022
551,399,15657284,4995,fraud,Money Laundering,ML,4/30/2022
552,399,15763063,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/30/2022
553,399,15709324,4995,normal,Suspicious Login,Rule-Based,4/30/2022
554,399,15711309,4995,normal,Phishing Attack,Rule-Based,4/30/2022
555,399,15775318,4995,normal,Card Not Present,ML,4/30/2022
556,399,15705515,4995,fraud,Account Takeover,Rule-Based,4/30/2022
557,399,15634844,4995,normal,Suspicious Login,Rule-Based,4/30/2022
558,399,15717046,4995,fraud,Suspicious Login,ML,4/30/2022
559,399,15571816,4995,fraud,Velocity Fraud,Rule-Based,4/30/2022
560,399,15670080,4995,normal,Account Takeover,ML,4/30/2022
561,399,15800440,4995,normal,Duplicate Transaction,ML,4/30/2022
562,399,15665678,4995,normal,Unusual Location,ML,4/30/2022
563,399,15665956,4995,normal,Unusual Location,Rule-Based,4/30/2022
564,399,15788126,4995,fraud,Card Not Present,ML,4/30/2022
565,399,15811773,4995,fraud,Rapid Withdrawals,ML,4/30/2022
566,399,15651674,4995,normal,High Amount Transaction,ML,4/30/2022
567,399,15689614,4995,fraud,Money Laundering,Rule-Based,4/30/2022
568,399,15795564,4995,fraud,Smurfing,ML,4/30/2022
569,399,15706647,4995,normal,Multiple Transactions In Short Time,ML,4/30/2022
570,399,15728505,4995,normal,Velocity Fraud,ML,4/30/2022
571,399,15730076,4995,normal,Account Takeover,ML,4/30/2022
572,399,15622003,4995,fraud,Rapid Withdrawals,Rule-Based,4/30/2022
573,399,15607312,4995,fraud,Rapid Withdrawals,Rule-Based,4/30/2022
574,399,15644753,4995,normal,Money Laundering,ML,4/30/2022
575,399,15653620,4995,normal,Suspicious Login,Rule-Based,4/30/2022
576,399,15761986,4995,fraud,Phishing Attack,ML,4/30/2022
577,399,15633922,4995,normal,Card Not Present,ML,4/30/2022
578,399,15734674,4995,fraud,New Device Activity,ML,4/30/2022
579,399,15658032,4995,normal,Velocity Fraud,ML,4/30/2022
580,399,15692671,4995,fraud,Money Laundering,ML,4/30/2022
581,399,15737741,4995,normal,Money Laundering,Rule-Based,4/30/2022
582,399,15576352,4995,fraud,Velocity Fraud,ML,4/30/2022
583,399,15753719,4995,normal,Unusual Time,Rule-Based,4/30/2022
584,399,15803689,4995,normal,Duplicate Transaction,Rule-Based,4/30/2022
585,399,15718057,4995,normal,New Device Activity,Rule-Based,4/30/2022
586,399,15722010,4995,fraud,Rapid Withdrawals,ML,4/30/2022
587,399,15680998,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
588,399,15614782,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
589,399,15591047,4995,fraud,Unusual Time,Rule-Based,4/30/2022
590,399,15788291,4995,fraud,Suspicious Login,Rule-Based,4/30/2022
591,399,15604044,4995,fraud,Unusual Location,ML,4/30/2022
592,399,15679587,4995,normal,Unusual Location,ML,4/30/2022
593,399,15775153,4995,fraud,Duplicate Transaction,Rule-Based,4/30/2022
594,399,15603925,4995,fraud,Rapid Withdrawals,ML,4/30/2022
595,399,15680970,4995,fraud,Rapid Withdrawals,Rule-Based,4/30/2022
596,399,15697183,4995,fraud,Phishing Attack,ML,4/30/2022
597,399,15567446,4995,normal,Suspicious Login,Rule-Based,4/30/2022
598,399,15637476,4995,normal,New Device Activity,Rule-Based,4/30/2022
599,399,15714939,4995,normal,Rapid Withdrawals,Rule-Based,4/30/2022
600,399,15683503,4995,normal,Rapid Withdrawals,Rule-Based,4/30/2022
601,399,15645569,4995,normal,New Device Activity,Rule-Based,4/30/2022
602,399,15782569,4995,normal,Rapid Withdrawals,ML,4/30/2022
603,399,15592387,4995,fraud,Identity Theft,Rule-Based,4/30/2022
604,399,15609286,4995,fraud,Rapid Withdrawals,ML,4/30/2022
605,399,15814035,4995,fraud,New Device Activity,Rule-Based,4/30/2022
606,399,15661249,4995,normal,Account Takeover,ML,4/30/2022
607,399,15629117,4995,normal,Card Not Present,Rule-Based,4/30/2022
608,399,15607170,4995,fraud,Unusual Location,ML,4/30/2022
609,399,15586585,4995,fraud,Smurfing,ML,4/30/2022
610,399,15686611,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/30/2022
611,399,15603203,4995,normal,Smurfing,Rule-Based,4/30/2022
612,399,15619857,4995,fraud,Velocity Fraud,ML,4/30/2022
613,399,15805062,4995,normal,Card Not Present,ML,4/30/2022
614,399,15660271,4995,normal,Account Takeover,ML,4/30/2022
615,399,15745295,4995,normal,Unusual Location,Rule-Based,4/30/2022
616,399,15719352,4995,fraud,Money Laundering,ML,4/30/2022
617,399,15766575,4995,fraud,Phishing Attack,ML,4/30/2022
618,399,15594594,4995,fraud,Money Laundering,Rule-Based,4/30/2022
619,399,15646161,4995,normal,Suspicious Login,ML,4/30/2022
620,399,15682585,4995,fraud,Duplicate Transaction,Rule-Based,4/30/2022
621,399,15603134,4995,normal,Duplicate Transaction,ML,4/30/2022
622,399,15636444,4995,fraud,Duplicate Transaction,ML,4/30/2022
623,399,15773456,4995,fraud,Unusual Location,Rule-Based,4/30/2022
624,399,15745307,4995,fraud,Account Takeover,ML,4/30/2022
625,399,15604119,4995,normal,Duplicate Transaction,Rule-Based,4/30/2022
626,399,15626900,4995,fraud,Card Not Present,Rule-Based,4/30/2022
627,399,15605447,4995,fraud,High Amount Transaction,Rule-Based,4/30/2022
628,399,15589030,4995,normal,High Amount Transaction,Rule-Based,4/30/2022
629,399,15692463,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
630,399,15712403,4995,fraud,Account Takeover,ML,4/30/2022
631,399,15811762,4995,normal,Velocity Fraud,ML,4/30/2022
632,399,15718673,4995,fraud,Duplicate Transaction,ML,4/30/2022
633,399,15724282,4995,fraud,Phishing Attack,Rule-Based,4/30/2022
634,399,15738181,4995,fraud,Velocity Fraud,Rule-Based,4/30/2022
635,399,15633648,4995,fraud,New Device Activity,Rule-Based,4/30/2022
636,399,15603323,4995,normal,Smurfing,Rule-Based,4/30/2022
637,399,15583725,4995,normal,Suspicious Login,ML,4/30/2022
638,399,15588350,4995,fraud,Card Not Present,ML,4/30/2022
639,399,15798398,4995,fraud,New Device Activity,Rule-Based,4/30/2022
640,399,15784844,4995,normal,Rapid Withdrawals,Rule-Based,4/30/2022
641,399,15580684,4995,fraud,High Amount Transaction,Rule-Based,4/30/2022
642,399,15809663,4995,normal,Duplicate Transaction,ML,4/30/2022
643,399,15640078,4995,fraud,Phishing Attack,ML,4/30/2022
644,399,15698786,4995,fraud,Multiple Transactions In Short Time,Rule-Based,4/30/2022
645,399,15569807,4995,fraud,New Device Activity,Rule-Based,4/30/2022
646,399,15730830,4995,normal,Unusual Time,ML,4/30/2022
647,399,15805112,4995,fraud,Multiple Transactions In Short Time,ML,4/30/2022
648,399,15633064,4995,normal,Money Laundering,ML,4/30/2022
649,399,15703119,4995,normal,Suspicious Login,Rule-Based,4/30/2022
650,399,15730447,4995,fraud,Identity Theft,Rule-Based,4/30/2022
651,399,15813850,4995,normal,Smurfing,Rule-Based,4/30/2022
652,399,15711889,4995,normal,Account Takeover,Rule-Based,4/30/2022
653,399,15664610,4995,normal,Unusual Time,Rule-Based,4/30/2022
654,399,15751710,4995,fraud,Identity Theft,Rule-Based,4/30/2022
655,399,15692926,4995,fraud,Unusual Time,Rule-Based,4/30/2022
656,399,15813741,4995,normal,Smurfing,Rule-Based,4/30/2022
657,399,15698474,4995,normal,Account Takeover,Rule-Based,4/30/2022
658,399,15568595,4995,fraud,Account Takeover,Rule-Based,4/30/2022
659,399,15603065,4995,normal,Identity Theft,Rule-Based,4/30/2022
660,399,15592937,4995,fraud,Rapid Withdrawals,ML,4/30/2022
661,399,15699637,4995,fraud,Velocity Fraud,Rule-Based,4/30/2022
662,399,15667215,4995,normal,Unusual Location,Rule-Based,4/30/2022
663,399,15788659,4995,fraud,New Device Activity,ML,4/30/2022
664,399,15763218,4995,normal,Velocity Fraud,ML,4/30/2022
665,399,15645772,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
666,399,15725511,4995,fraud,Unusual Location,ML,4/30/2022
667,399,15575024,4995,fraud,Account Takeover,ML,4/30/2022
668,399,15640825,4995,normal,Identity Theft,ML,4/30/2022
669,399,15662397,4995,normal,Multiple Transactions In Short Time,Rule-Based,4/30/2022
670,399,15576368,4995,fraud,Unusual Location,Rule-Based,4/30/2022
671,399,15674991,4995,normal,Account Takeover,ML,4/30/2022
672,399,15721024,4995,fraud,Velocity Fraud,Rule-Based,4/30/2022
673,399,15745621,4995,fraud,Unusual Time,ML,4/30/2022
674,399,15642394,4995,fraud,Smurfing,ML,4/30/2022
675,399,15754605,4995,normal,Smurfing,ML,4/30/2022
676,399,15607040,4995,normal,Rapid Withdrawals,Rule-Based,4/30/2022
677,399,15715142,4995,fraud,Identity Theft,ML,4/30/2022
678,399,15810978,4995,normal,Velocity Fraud,ML,4/30/2022
679,399,15668886,4995,normal,New Device Activity,Rule-Based,4/30/2022
680,399,15780804,4995,normal,Card Not Present,ML,4/30/2022
681,399,15613880,4995,normal,Velocity Fraud,Rule-Based,4/30/2022
682,399,15775238,4995,normal,Unusual Time,Rule-Based,4/30/2022
683,399,15786905,4995,normal,Velocity Fraud,ML,4/30/2022
684,399,15747867,4995,fraud,Unusual Location,Rule-Based,4/30/2022
685,399,15600337,4995,fraud,Phishing Attack,Rule-Based,4/30/2022
686,399,15801277,4995,fraud,Rapid Withdrawals,Rule-Based,4/30/2022
687,399,15579334,4995,fraud,New Device Activity,ML,4/30/2022
688,399,15802741,4995,fraud,Multiple Transactions In Short Time,ML,4/30/2022
689,399,15720649,4995,fraud,Suspicious Login,Rule-Based,4/30/2022
690,399,15589493,4995,normal,Money Laundering,ML,4/30/2022
691,399,15688251,4995,normal,Account Takeover,ML,4/30/2022
692,399,15665238,4995,normal,Suspicious Login,ML,4/30/2022
693,399,15740900,4995,fraud,High Amount Transaction,ML,4/30/2022
694,399,15681068,4995,fraud,High Amount Transaction,ML,4/30/2022
695,399,15748625,4995,normal,Velocity Fraud,ML,4/30/2022
