,account_id,transaction_id,customer_id,transaction_date,transaction_time,transaction_type,amount,balance_after_transaction,channel,transaction_status
274,402-6885004-6990731,399,15800116,4/30/2022,21:45:00,deposit,849.0,144756.44,ATM,failed
275,402-2207276-9869933,399,15758685,4/30/2022,2:26:00,transfer,326.0,-326.0,online,failed
276,407-9494293-9423561,399,15694456,4/30/2022,7:28:00,deposit,575.0,-575.0,ATM,succes
277,171-6867266-8495534,399,15767339,4/30/2022,7:05:00,transfer,598.0,-598.0,ATM,failed
278,408-3475592-6193128,399,15683562,4/30/2022,20:08:00,transfer,390.0,83636.86,branch,failed
279,171-1987024-2709164,399,15782210,4/30/2022,6:37:00,payment,779.0,-779.0,ATM,failed
280,406-1522425-5387565,399,15668893,4/30/2022,11:05:00,payment,757.0,-757.0,online,succes
281,171-3270734-5045130,399,15669169,4/30/2022,0:31:00,deposit,750.0,-750.0,branch,succes
282,408-4101226-7217932,399,15643024,4/30/2022,10:43:00,payment,664.0,138054.92,ATM,succes
283,171-5719664-5449151,399,15699389,4/30/2022,19:16:00,payment,650.0,117624.71,ATM,failed
284,403-9400764-4029123,399,15708608,4/30/2022,11:21:00,transfer,699.0,173486.98,online,succes
285,406-8413944-2634744,399,15626144,4/30/2022,5:53:00,payment,552.0,112656.86,ATM,failed
286,406-8271099-5133911,399,15573112,4/30/2022,8:58:00,deposit,758.0,103149.28,ATM,succes
287,406-8271099-5133911,399,15790678,4/30/2022,9:22:00,withdrawal,798.0,118225.28,branch,succes
288,405-3441326-1516368,399,15727556,4/30/2022,21:53:00,deposit,807.0,165490.89,branch,failed
289,408-8009772-6580317,399,15697307,4/30/2022,9:47:00,payment,603.0,-603.0,online,failed
290,402-4774686-7773937,399,15652266,4/30/2022,1:47:00,payment,800.0,62427.0,branch,succes
291,402-2860689-5652319,399,15607098,4/30/2022,2:52:00,withdrawal,465.0,94056.17,ATM,failed
292,406-6386989-1689108,399,15655774,4/30/2022,4:03:00,deposit,714.0,-714.0,mobile,succes
293,408-9720884-9553122,399,15590241,4/30/2022,3:47:00,withdrawal,761.0,112061.26,ATM,succes
294,408-6428766-2839536,399,15785819,4/30/2022,15:19:00,payment,413.0,-413.0,mobile,succes
295,408-8641795-6914711,399,15723654,4/30/2022,1:18:00,payment,732.0,135171.33,branch,succes
296,402-9475978-1434754,399,15774510,4/30/2022,13:51:00,payment,655.0,124514.26,mobile,succes
297,407-5776821-9327552,399,15684173,4/30/2022,0:45:00,transfer,506.0,-506.0,online,succes
298,171-6845071-0336346,399,15650068,4/30/2022,18:24:00,withdrawal,534.0,148583.31,online,succes
299,404-7491342-1035558,399,15811490,4/30/2022,14:26:00,payment,741.0,-741.0,ATM,failed
300,171-6783343-9758701,399,15803976,4/30/2022,8:42:00,transfer,654.0,-654.0,mobile,failed
301,402-0043314-1059527,399,15682541,4/30/2022,22:10:00,withdrawal,814.0,131497.71,mobile,failed
302,406-6586654-6641140,399,15695699,4/30/2022,18:55:00,transfer,507.0,-507.0,branch,failed
303,405-6120626-0941135,399,15624188,4/30/2022,16:00:00,transfer,424.0,-424.0,online,failed
304,408-9255314-3102740,399,15812191,4/30/2022,8:32:00,deposit,437.0,117645.89,online,failed
305,408-3436456-9893130,399,15636673,4/30/2022,2:28:00,payment,638.0,118628.69,branch,failed
306,408-3870331-6287517,399,15594898,4/30/2022,1:18:00,withdrawal,836.0,-836.0,branch,failed
307,408-3870331-6287517,399,15660211,4/30/2022,13:30:00,transfer,367.0,156480.29,online,failed
308,407-2882576-2777135,399,15773972,4/30/2022,22:55:00,transfer,840.0,136264.47,online,succes
309,403-2256919-4846738,399,15746726,4/30/2022,17:11:00,deposit,682.0,77716.69,mobile,succes
310,403-2920089-2403567,399,15712287,4/30/2022,23:40:00,transfer,318.0,-318.0,branch,failed
311,406-7792526-4685142,399,15702919,4/30/2022,11:54:00,payment,749.0,62920.42,online,succes
312,406-7680255-6117120,399,15674398,4/30/2022,16:01:00,deposit,373.0,-373.0,mobile,failed
313,402-4646784-8411501,399,15797960,4/30/2022,5:16:00,deposit,575.0,134721.33,ATM,failed
314,405-2788163-4515521,399,15631868,4/30/2022,7:15:00,deposit,347.0,153457.44,online,succes
315,405-1757140-2025918,399,15581539,4/30/2022,3:48:00,transfer,510.0,-510.0,ATM,failed
316,403-9105351-8453114,399,15662736,4/30/2022,14:33:00,deposit,839.0,146230.78,mobile,failed
317,402-0503400-6235514,399,15666252,4/30/2022,17:53:00,transfer,490.0,-490.0,online,succes
318,408-3201739-2676310,399,15677512,4/30/2022,20:07:00,withdrawal,614.0,-614.0,ATM,failed
319,171-8027093-8553945,399,15626114,4/30/2022,13:56:00,withdrawal,412.0,95329.75,branch,failed
320,403-3331597-7637100,399,15810834,4/30/2022,20:29:00,payment,469.0,145496.33,ATM,failed
321,403-4424319-6635501,399,15678910,4/30/2022,16:06:00,payment,767.0,140674.75,mobile,failed
322,403-0906375-2269150,399,15694408,4/30/2022,20:42:00,deposit,313.0,138977.41,online,succes
323,406-7261451-5682727,399,15585215,4/30/2022,15:07:00,deposit,587.0,-587.0,branch,succes
324,407-5096970-7475550,399,15682757,4/30/2022,19:25:00,withdrawal,488.0,-488.0,ATM,succes
325,402-6566640-5417947,399,15736601,4/30/2022,7:59:00,deposit,454.0,143974.87,ATM,failed
326,402-5302912-6805151,399,15601848,4/30/2022,4:46:00,transfer,770.0,-770.0,branch,succes
327,407-9707366-3029944,399,15736008,4/30/2022,15:01:00,withdrawal,374.0,95067.27,mobile,failed
328,402-1365379-0131533,399,15669064,4/30/2022,3:32:00,withdrawal,576.0,144272.74,branch,succes
329,408-5540360-9479519,399,15624528,4/30/2022,21:12:00,withdrawal,642.0,115602.14,mobile,succes
330,403-2079921-1244300,399,15598493,4/30/2022,15:36:00,deposit,724.0,-724.0,branch,succes
331,402-8019936-6115500,399,15601274,4/30/2022,18:08:00,payment,810.0,145692.07,ATM,succes
332,406-6711228-7576354,399,15702669,4/30/2022,15:06:00,deposit,481.0,116547.6,ATM,succes
333,171-1425554-3718756,399,15728669,4/30/2022,15:17:00,transfer,757.0,111256.81,online,succes
334,407-9906412-0889129,399,15742668,4/30/2022,0:04:00,deposit,363.0,107906.37,online,succes
335,408-8991303-6559523,399,15697441,4/30/2022,13:28:00,payment,559.0,181564.79,branch,succes
336,408-6046797-8945127,399,15740476,4/30/2022,15:29:00,deposit,492.0,150431.74,branch,succes
337,171-2134173-5385136,399,15648064,4/30/2022,14:25:00,deposit,705.0,-705.0,branch,failed
338,171-2134173-5385136,399,15636624,4/30/2022,2:37:00,transfer,392.0,164880.13,online,succes
339,402-2155477-9353103,399,15807923,4/30/2022,6:30:00,payment,729.0,114572.31,branch,failed
340,407-8580022-5578715,399,15745844,4/30/2022,18:50:00,payment,733.0,128769.49,ATM,succes
341,402-1572540-8678700,399,15786170,4/30/2022,9:40:00,payment,703.0,117639.26,ATM,failed
342,171-1887627-9813158,399,15681081,4/30/2022,18:46:00,transfer,733.0,-733.0,mobile,failed
343,408-7712483-3825907,399,15684484,4/30/2022,8:46:00,transfer,411.0,-411.0,ATM,failed
344,402-3621298-2630741,399,15785869,4/30/2022,18:23:00,payment,674.0,-674.0,mobile,succes
345,404-8745561-3169903,399,15763859,4/30/2022,5:13:00,payment,358.0,-358.0,mobile,succes
346,404-1508602-9433941,399,15658935,4/30/2022,9:36:00,payment,342.0,106595.05,online,failed
347,171-9371949-6030721,399,15747358,4/30/2022,12:03:00,deposit,506.0,169825.37,online,failed
348,171-2705563-6985105,399,15735203,4/30/2022,6:56:00,payment,595.0,113915.85,ATM,succes
349,171-3537751-4007556,399,15576256,4/30/2022,7:11:00,deposit,417.0,-417.0,online,succes
350,408-5990312-3581165,399,15659420,4/30/2022,15:14:00,transfer,831.0,106763.11,branch,failed
351,403-6062596-1220349,399,15593365,4/30/2022,10:26:00,deposit,521.0,80752.13,mobile,failed
352,171-8220241-5105927,399,15777352,4/30/2022,11:45:00,payment,465.0,168934.6,online,succes
353,408-9405529-3743511,399,15812007,4/30/2022,7:49:00,withdrawal,455.0,-455.0,ATM,succes
354,402-3595365-1666728,399,15625461,4/30/2022,6:05:00,deposit,483.0,187358.99,ATM,succes
355,407-3271219-3762757,399,15739438,4/30/2022,22:42:00,deposit,389.0,-389.0,branch,succes
356,402-3660716-8589107,399,15611759,4/30/2022,2:29:00,transfer,393.0,126383.3,branch,succes
357,171-3953233-6135505,399,15661629,4/30/2022,15:11:00,payment,312.0,126124.29,branch,succes
358,402-5525660-2118707,399,15633950,4/30/2022,22:17:00,deposit,737.0,101223.74,online,failed
359,406-9941718-1734719,399,15592386,4/30/2022,21:16:00,withdrawal,837.0,-837.0,mobile,succes
360,171-1297873-2176339,399,15803716,4/30/2022,8:43:00,payment,449.0,-449.0,online,succes
361,407-6401192-4057954,399,15696674,4/30/2022,23:17:00,deposit,307.0,150535.93,mobile,succes
362,406-3397500-8084361,399,15706365,4/30/2022,16:50:00,payment,328.0,102207.57,mobile,failed
363,171-9620288-8918704,399,15745088,4/30/2022,2:29:00,deposit,595.0,98432.61,online,succes
364,402-8089760-1132331,399,15676715,4/30/2022,2:53:00,deposit,639.0,-639.0,mobile,failed
365,403-7042175-3905937,399,15613085,4/30/2022,19:20:00,withdrawal,738.0,-738.0,mobile,succes
366,403-7042175-3905937,399,15633537,4/30/2022,8:50:00,deposit,443.0,86828.41,branch,succes
367,407-4629176-4141949,399,15594720,4/30/2022,8:32:00,withdrawal,818.0,101924.91,online,succes
368,171-7306449-0588335,399,15684042,4/30/2022,6:57:00,transfer,344.0,39761.51,online,failed
369,407-1396965-6726703,399,15583303,4/30/2022,12:35:00,transfer,538.0,151727.43,ATM,failed
370,407-0624641-6557144,399,15611579,4/30/2022,6:54:00,withdrawal,454.0,141493.67,online,succes
371,405-8444009-8723509,399,15774696,4/30/2022,21:00:00,deposit,480.0,105827.91,ATM,failed
372,406-5729580-2175565,399,15694506,4/30/2022,22:33:00,payment,514.0,107370.81,online,succes
373,404-2255967-5457950,399,15688074,4/30/2022,10:55:00,payment,387.0,124626.72,branch,succes
374,408-5020509-5674715,399,15759537,4/30/2022,1:20:00,transfer,555.0,57914.37,mobile,failed
375,407-7642883-3094732,399,15758449,4/30/2022,20:48:00,payment,810.0,-810.0,ATM,failed
376,404-7608918-0571517,399,15583456,4/30/2022,12:22:00,withdrawal,372.0,116859.63,mobile,failed
377,171-6589781-2209965,399,15667871,4/30/2022,1:12:00,withdrawal,478.0,151912.26,online,succes
378,405-9442254-2207515,399,15677371,4/30/2022,2:41:00,transfer,511.0,33502.63,online,succes
379,405-3071731-6600369,399,15629677,4/30/2022,23:51:00,transfer,533.0,-533.0,branch,succes
380,404-6026001-1717923,399,15713578,4/30/2022,13:36:00,payment,764.0,-764.0,online,succes
381,404-4026534-0431517,399,15591509,4/30/2022,22:52:00,withdrawal,522.0,101061.11,mobile,failed
382,406-4970885-3273941,399,15568240,4/30/2022,20:15:00,transfer,563.0,76605.87,ATM,failed
383,406-2942566-8263534,399,15622993,4/30/2022,17:47:00,transfer,506.0,124189.72,mobile,failed
384,406-7501816-7391539,399,15689294,4/30/2022,13:20:00,payment,665.0,105269.96,branch,failed
385,408-3137526-3167563,399,15720910,4/30/2022,20:40:00,payment,575.0,-575.0,mobile,failed
386,408-5211576-2061139,399,15721181,4/30/2022,10:39:00,deposit,679.0,-679.0,ATM,succes
387,406-9632792-8869139,399,15776433,4/30/2022,23:58:00,transfer,608.0,-608.0,ATM,failed
388,408-7971979-8745937,399,15748936,4/30/2022,19:16:00,payment,567.0,-567.0,online,succes
389,405-5166820-2566738,399,15717225,4/30/2022,8:54:00,deposit,363.0,161162.96,mobile,succes
390,405-8932002-4271522,399,15685226,4/30/2022,16:01:00,deposit,649.0,146550.07,ATM,succes
391,404-1855398-2642751,399,15785611,4/30/2022,16:43:00,withdrawal,793.0,182309.29,mobile,failed
392,408-0912805-7526753,399,15573456,4/30/2022,3:31:00,deposit,822.0,126387.0,branch,succes
393,402-2403704-9667560,399,15684548,4/30/2022,3:58:00,transfer,397.0,-397.0,branch,succes
394,405-2569549-3466719,399,15620505,4/30/2022,17:11:00,deposit,370.0,97008.54,online,succes
395,405-2822825-3877133,399,15807432,4/30/2022,8:02:00,withdrawal,663.0,136262.09,online,succes
396,171-5222377-4501935,399,15584766,4/30/2022,1:13:00,withdrawal,575.0,53928.55,online,succes
397,171-2644368-7969167,399,15612187,4/30/2022,17:10:00,payment,349.0,155377.85,branch,succes
398,171-2644368-7969167,399,15762218,4/30/2022,22:21:00,deposit,657.0,-657.0,mobile,failed
399,171-2644368-7969167,399,15646372,4/30/2022,7:02:00,payment,784.0,135058.41,branch,failed
400,171-2644368-7969167,399,15690452,4/30/2022,2:35:00,transfer,383.0,62966.75,branch,succes
401,171-2644368-7969167,399,15747795,4/30/2022,3:32:00,deposit,595.0,128904.42,ATM,failed
402,171-2644368-7969167,399,15781589,4/30/2022,0:32:00,transfer,535.0,-535.0,branch,failed
403,171-1758807-7455529,399,15732674,4/30/2022,11:19:00,transfer,355.0,70083.01,online,succes
404,404-5848202-7366725,399,15642291,4/30/2022,18:09:00,transfer,659.0,-659.0,mobile,failed
405,408-8224264-0017161,399,15692761,4/30/2022,20:57:00,payment,409.0,-409.0,ATM,succes
406,408-6529937-6381928,399,15578045,4/30/2022,17:14:00,payment,491.0,140943.04,ATM,succes
407,407-2028379-9672355,399,15745354,4/30/2022,20:13:00,withdrawal,392.0,-392.0,branch,failed
408,402-9221687-4573915,399,15701376,4/30/2022,10:17:00,payment,359.0,152599.29,branch,failed
409,405-2668017-2013957,399,15691625,4/30/2022,8:28:00,transfer,338.0,137968.34,ATM,failed
410,408-3337319-8990747,399,15566594,4/30/2022,9:52:00,withdrawal,839.0,-839.0,online,succes
411,407-1256885-2004349,399,15760431,4/30/2022,7:09:00,deposit,348.0,-348.0,branch,succes
412,404-3723311-1030756,399,15686302,4/30/2022,17:06:00,deposit,719.0,123609.84,mobile,failed
413,171-5542306-9306709,399,15801559,4/30/2022,20:10:00,payment,312.0,181149.48,mobile,failed
414,406-3702147-1800341,399,15810432,4/30/2022,10:08:00,withdrawal,335.0,-335.0,ATM,failed
415,404-5867260-9073129,399,15809616,4/30/2022,8:25:00,deposit,400.0,-400.0,branch,failed
416,404-0532727-2082745,399,15720559,4/30/2022,3:59:00,deposit,385.0,109983.03,mobile,succes
417,403-8966287-7773106,399,15695632,4/30/2022,15:46:00,withdrawal,815.0,88773.35,mobile,failed
418,408-1512444-4965152,399,15659843,4/30/2022,12:24:00,payment,522.0,-522.0,mobile,failed
419,171-9451879-3651542,399,15615624,4/30/2022,15:02:00,transfer,637.0,-637.0,ATM,succes
420,408-8501185-0578768,399,15810418,4/30/2022,11:05:00,withdrawal,465.0,115459.89,online,succes
421,402-0251823-0845133,399,15716186,4/30/2022,13:28:00,withdrawal,682.0,-682.0,mobile,failed
422,408-5190897-8781155,399,15674551,4/30/2022,16:28:00,withdrawal,675.0,111081.5,ATM,failed
423,403-3109934-4911514,399,15622834,4/30/2022,0:13:00,transfer,770.0,-770.0,mobile,succes
424,407-0718034-7893108,399,15566111,4/30/2022,11:19:00,payment,330.0,-330.0,branch,failed
425,404-0752237-5721965,399,15784597,4/30/2022,13:04:00,withdrawal,674.0,162249.85,online,failed
426,403-6818986-3510737,399,15652883,4/30/2022,6:15:00,payment,310.0,124266.65,branch,failed
427,403-4673019-6572340,399,15806964,4/30/2022,18:54:00,payment,601.0,80192.58,online,failed
428,171-4549643-0067500,399,15576313,4/30/2022,15:50:00,payment,395.0,70945.09,online,succes
429,404-3622512-3887551,399,15806467,4/30/2022,22:10:00,payment,489.0,98793.63,online,failed
430,406-6906315-9570765,399,15597602,4/30/2022,22:58:00,transfer,752.0,137194.39,branch,succes
431,407-3562449-1962729,399,15743040,4/30/2022,21:12:00,withdrawal,491.0,127401.57,online,succes
432,408-2593644-6317933,399,15705521,4/30/2022,7:08:00,deposit,785.0,100299.36,branch,succes
433,407-7607527-1189964,399,15595039,4/30/2022,21:18:00,withdrawal,565.0,114189.08,ATM,failed
434,405-7398388-2654744,399,15799384,4/30/2022,5:50:00,payment,723.0,-723.0,ATM,succes
435,405-5066690-4132337,399,15581197,4/30/2022,1:51:00,transfer,427.0,98859.98,branch,succes
436,408-6466311-6949931,399,15693737,4/30/2022,8:26:00,transfer,537.0,79334.02,branch,succes
437,171-4643830-2345965,399,15624623,4/30/2022,14:50:00,withdrawal,654.0,103434.59,branch,succes
438,404-1051549-5381167,399,15783501,4/30/2022,2:52:00,deposit,411.0,167779.33,ATM,failed
439,406-7625210-8793109,399,15690134,4/30/2022,19:34:00,transfer,745.0,84934.25,ATM,failed
440,406-8665288-2025908,399,15782735,4/30/2022,0:15:00,deposit,642.0,-642.0,online,succes
441,408-6732772-4525113,399,15611088,4/30/2022,5:26:00,payment,444.0,-444.0,ATM,failed
442,171-7068385-2777168,399,15672145,4/30/2022,17:08:00,transfer,364.0,121187.58,ATM,succes
443,405-9930530-1209919,399,15732628,4/30/2022,10:44:00,payment,546.0,121674.19,online,failed
444,407-0288006-5535531,399,15787470,4/30/2022,21:02:00,deposit,789.0,115739.15,online,succes
445,403-6363820-3080315,399,15803406,4/30/2022,5:08:00,deposit,738.0,77042.29,branch,failed
446,408-7937211-8974712,399,15730460,4/30/2022,11:47:00,transfer,405.0,-405.0,online,failed
447,407-4283259-6933941,399,15644572,4/30/2022,10:04:00,withdrawal,480.0,125352.2,ATM,succes
448,407-3630361-4581152,399,15694860,4/30/2022,13:10:00,deposit,483.0,67582.8,mobile,succes
449,408-6348199-2089932,399,15658169,4/30/2022,19:07:00,payment,525.0,126774.34,branch,failed
450,408-5824761-8505932,399,15794396,4/30/2022,12:03:00,withdrawal,388.0,174549.64,online,succes
451,406-0673842-3693910,399,15785798,4/30/2022,3:07:00,transfer,829.0,-829.0,ATM,succes
452,405-0722232-7258752,399,15710825,4/30/2022,18:28:00,withdrawal,670.0,109401.1,ATM,succes
453,408-0224364-7467540,399,15668444,4/30/2022,7:37:00,payment,698.0,138734.37,ATM,succes
454,408-2445040-0957913,399,15726631,4/30/2022,21:35:00,deposit,405.0,126952.76,online,succes
455,406-8412164-3153129,399,15733797,4/30/2022,13:54:00,withdrawal,570.0,-570.0,ATM,succes
456,407-5524319-6977912,399,15747960,4/30/2022,8:32:00,payment,802.0,-802.0,mobile,failed
457,407-7757868-6086759,399,15634632,4/30/2022,1:15:00,payment,824.0,-824.0,branch,succes
458,171-5065107-7793119,399,15707362,4/30/2022,17:11:00,transfer,331.0,95225.31,ATM,succes
459,403-0216195-8439543,399,15662976,4/30/2022,16:48:00,deposit,692.0,-692.0,ATM,succes
460,402-9874837-4557125,399,15732778,4/30/2022,9:25:00,withdrawal,339.0,111342.98,online,succes
461,408-8892348-9765950,399,15718443,4/30/2022,3:41:00,withdrawal,517.0,-517.0,online,succes
462,408-6417023-0253911,399,15670039,4/30/2022,16:08:00,withdrawal,381.0,108357.71,ATM,failed
463,407-4004149-2857161,399,15773792,4/30/2022,22:11:00,transfer,500.0,133450.37,ATM,failed
464,404-6408992-6781106,399,15613786,4/30/2022,16:35:00,payment,746.0,-746.0,branch,succes
465,407-9345273-2408359,399,15726032,4/30/2022,3:58:00,deposit,727.0,89241.69,mobile,failed
466,408-0266080-9401113,399,15663252,4/30/2022,21:54:00,payment,337.0,-337.0,online,failed
467,404-6096382-3389133,399,15593782,4/30/2022,3:56:00,transfer,510.0,130368.75,online,failed
468,405-9737320-3923530,399,15633283,4/30/2022,4:33:00,deposit,743.0,-743.0,branch,failed
469,402-7908398-5262750,399,15749167,4/30/2022,10:04:00,withdrawal,626.0,-626.0,mobile,failed
470,407-6861831-9368312,399,15759298,4/30/2022,7:52:00,payment,526.0,133643.62,branch,failed
471,406-4290163-4557960,399,15683625,4/30/2022,2:13:00,payment,347.0,149415.08,branch,failed
472,405-9000587-4386763,399,15635367,4/30/2022,4:55:00,payment,317.0,93527.69,ATM,succes
473,405-9000587-4386763,399,15681705,4/30/2022,17:35:00,withdrawal,738.0,-738.0,online,succes
474,404-7760595-7490722,399,15603156,4/30/2022,18:01:00,transfer,486.0,-486.0,mobile,succes
475,403-8206114-6438765,399,15591986,4/30/2022,9:55:00,transfer,644.0,140434.37,ATM,failed
476,404-6734371-2217151,399,15798888,4/30/2022,20:03:00,payment,523.0,117469.59,branch,failed
477,403-9844758-9663515,399,15809722,4/30/2022,9:04:00,deposit,787.0,100025.33,ATM,succes
478,402-1037282-5400318,399,15677538,4/30/2022,20:01:00,payment,528.0,-528.0,mobile,succes
479,408-6497115-2636366,399,15797736,4/30/2022,23:05:00,withdrawal,689.0,79573.6,mobile,failed
480,408-2311178-4563550,399,15695585,4/30/2022,9:59:00,payment,487.0,155991.62,online,failed
481,171-7904830-1900363,399,15744398,4/30/2022,3:57:00,deposit,569.0,-569.0,ATM,failed
